OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_570	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella sinensis	Fungi	99.061	95
OTU_1150	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella zeae	Fungi	100	95
OTU_157	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella		Fungi	96.476	100
OTU_1265	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella		Fungi	95.305	95
OTU_3054	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella		Fungi	96.591	78
OTU_2534	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella endophytica	Fungi	99.465	83
OTU_1162	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella pini	Fungi	96.714	95
OTU_1809	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella pini	Fungi	99.531	95
OTU_807	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella	Kwoniella shandongensis	Fungi	100	95
OTU_2288	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Kwoniella		Fungi	91.626	90
OTU_129	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema frias	Fungi	100	100
OTU_24	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema fusca	Fungi	100	95
OTU_3090	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema fusca	Fungi	98.598	95
OTU_3708	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema fusca	Fungi	98.598	95
OTU_56	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema pseudoalba	Fungi	100	95
OTU_165	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema wisconsinensis	Fungi	100	89
OTU_135	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	99.556	100
OTU_160	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema nemorosus	Fungi	97.333	100
OTU_198	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	99.556	100
OTU_1516	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	97.788	100
OTU_2156	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	95.614	100
OTU_2553	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	96.444	100
OTU_2879	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema		Fungi	91.63	100
OTU_2474	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella		Fungi	95.614	100
OTU_1076	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma podzolica	Eukaryota_kgd_Incertae_sedis	97.403	100
OTU_418	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma		Fungi	99.558	100
OTU_435	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia	Teunia cuniculi	Fungi	99.111	100
OTU_420	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia		Fungi	97.345	100
OTU_2034	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia		Fungi	95.595	100
OTU_2181	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia		Fungi	96.444	100
OTU_3866	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cryptococcaceae	Teunia		Fungi	93.814	100
OTU_1991	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella giraffa		0	0
OTU_3651	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella giraffa		0	0
OTU_277	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella	Tremella shuangheensis	Fungi	98.222	100
OTU_592	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Tremella		Fungi	99.065	95
OTU_64	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma carnescens	Fungi	97.183	95
OTU_1110	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma carnescens	Fungi	98.131	95
OTU_203	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae	Fungi	99.526	94
OTU_622	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma dimennae	Fungi	95.154	100
OTU_61	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma globispora	Fungi	98.667	100
OTU_944	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma psychrotolerans	Eukaryota_kgd_Incertae_sedis	99.556	100
OTU_86	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma tephrensis	Fungi	96	100
OTU_1747	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma tephrensis	Fungi	96.889	100
OTU_45	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae	Fungi	96.46	100
OTU_50	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae	Fungi	98.222	100
OTU_97	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae	Fungi	97.778	100
OTU_464	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma victoriae	Fungi	96	100
OTU_46	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	100	100
OTU_260	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	100	99
OTU_550	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	93.953	94
OTU_2358	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	99.531	95
OTU_3400	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	96.262	94
OTU_3875	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma		Fungi	100	76
OTU_1169	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Eukaryota_kgd_Incertae_sedis	95.082	81
OTU_2150	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Eukaryota_kgd_Incertae_sedis	94.737	81
OTU_181	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.913	81
OTU_211	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	95.595	100
OTU_219	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	96.035	100
OTU_264	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	90.789	100
OTU_321	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	92.035	100
OTU_351	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	94.681	81
OTU_404	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	93.333	100
OTU_466	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	92.952	100
OTU_654	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.907	81
OTU_854	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae			Fungi	96.018	100
OTU_926	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	96.444	100
OTU_1206	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	88.053	100
OTU_1517	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	93.617	81
OTU_1562	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	86.567	87
OTU_1657	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.667	100
OTU_1694	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	87.826	100
OTU_1721	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	89.744	100
OTU_1965	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	91.803	81
OTU_2139	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.673	100
OTU_2182	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	87.013	100
OTU_2380	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae			Fungi	83.7	100
OTU_2605	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	94.581	90
OTU_2673	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	96.19	92
OTU_2947	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	88.442	88
OTU_3064	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae			Fungi	96.889	100
OTU_3162	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	87.111	100
OTU_3233	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	100	100
OTU_3306	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	95.775	95
OTU_3324	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	100	71
OTU_3376	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	93.158	82
OTU_3447	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	90.952	92
OTU_3543	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.222	100
OTU_3582	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	98.907	81
OTU_3717	Fungi	Basidiomycota	Tremellomycetes	Tremellales				Fungi	90	100
OTU_2006	Fungi	Basidiomycota	Tremellomycetes	Tremellales					0	0
OTU_629	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum domesticum	Fungi	100	95
OTU_914	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon	Trichosporon asahii	Fungi	98.655	99
OTU_730	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Glomosporiaceae	Thecaphora	Thecaphora australiensis	Fungi	89.671	92
OTU_323	Fungi	Basidiomycota	Ustilaginomycetes	Urocystidales	Urocystidaceae	Urocystis		Eukaryota_kgd_Incertae_sedis	100	100
OTU_81	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Anthracocystis		Fungi	91.964	99
OTU_1387	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Moesziomyces	Moesziomyces aphidis	Fungi	99.115	100
OTU_1816	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Sporisorium		Fungi	99.558	100
OTU_3845	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella williamsii	Fungi	98.19	97
OTU_1696	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago hordei	Fungi	99.5	89
OTU_1368	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago	Ustilago maydis	Fungi	99.517	92
OTU_1264	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago		Fungi	100	87
OTU_1963	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Ustilago		Fungi	96.552	64
OTU_291	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	98.592	95
OTU_454	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	91.866	92
OTU_1505	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	99.502	89
OTU_1742	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	97	89
OTU_2599	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	91.388	92
OTU_3694	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Fungi	94.298	99
OTU_636	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae			Viridiplantae	98.222	100
OTU_1720	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	Wallemia muriae	Fungi	99.474	84
OTU_175	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia		Fungi	97.17	94
OTU_3666	Fungi	Basidiomycota	Agaricomycetes	Xenasmatella				Fungi	97.778	100
OTU_3796	Fungi	Basidiomycota	Agaricomycetes	Xenasmatella	Xenasmatella vaga			Fungi	97.797	100
OTU_2705	Fungi	Basidiomycota	Agaricomycetes			Dendrothele	Dendrothele nivosa	Fungi	99.556	100
OTU_1725	Fungi	Basidiomycota	Agaricomycetes			Xenasmatella	Xenasmatella vaga	Fungi	100	100
OTU_2949	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_434	Fungi	Basidiomycota	Agaricomycetes					Eukaryota_kgd_Incertae_sedis	99.454	81
OTU_824	Fungi	Basidiomycota	Agaricomycetes					Eukaryota_kgd_Incertae_sedis	91.803	81
OTU_1259	Fungi	Basidiomycota	Agaricomycetes					Eukaryota_kgd_Incertae_sedis	91.935	81
OTU_1615	Fungi	Basidiomycota	Agaricomycetes					Eukaryota_kgd_Incertae_sedis	86.413	81
OTU_2116	Fungi	Basidiomycota	Agaricomycetes					Eukaryota_kgd_Incertae_sedis	89.84	81
OTU_339	Fungi	Basidiomycota	Agaricomycetes					Fungi	93.562	100
OTU_825	Fungi	Basidiomycota	Agaricomycetes					Fungi	97.849	81
OTU_1043	Fungi	Basidiomycota	Agaricomycetes					Fungi	91.16	80
OTU_1084	Fungi	Basidiomycota	Agaricomycetes					Fungi	99.454	81
OTU_1409	Fungi	Basidiomycota	Agaricomycetes					Fungi	99.556	100
OTU_1814	Fungi	Basidiomycota	Agaricomycetes					Fungi	83.404	100
OTU_1900	Fungi	Basidiomycota	Agaricomycetes					Fungi	100	81
OTU_2007	Fungi	Basidiomycota	Agaricomycetes					Fungi	89.163	81
OTU_2327	Fungi	Basidiomycota	Agaricomycetes					Fungi	94.241	81
OTU_2466	Fungi	Basidiomycota	Agaricomycetes					Fungi	88.832	81
OTU_3695	Fungi	Basidiomycota	Agaricomycetes					Fungi	100	100
OTU_300	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	95.477	88
OTU_401	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	94.472	88
OTU_462	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	96	88
OTU_1151	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	98.907	81
OTU_2093	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	99.552	99
OTU_2303	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	95.98	88
OTU_2628	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	100	81
OTU_2850	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	96.482	88
OTU_3797	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	94.975	88
OTU_3847	Fungi	Basidiomycota	Agaricomycetes					Viridiplantae	98.361	81
OTU_582	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_908	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_985	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1166	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1307	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1413	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1502	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1622	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1736	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_1774	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_2125	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_2370	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_2604	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_2845	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3300	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3391	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3434	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3445	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3472	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3520	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_3647	Fungi	Basidiomycota	Agaricomycetes						0	0
OTU_2521	Fungi	Basidiomycota	Agaricostilbomycetes					Fungi	94.652	81
OTU_58	Fungi	Basidiomycota	Cystobasidiomycetes		Buckleyzymaceae	Buckleyzyma	Buckleyzyma aurantiaca	Fungi	100	95
OTU_357	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora foliicola	Fungi	99.535	95
OTU_247	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora gracilis	Fungi	100	95
OTU_3308	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora gracilis	Fungi	87.225	100
OTU_41	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora oryzicola	Fungi	100	95
OTU_30	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora symmetrica	Fungi	99.111	100
OTU_200	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora		Fungi	93.86	100
OTU_2722	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora		Fungi	97.391	100
OTU_2787	Fungi	Basidiomycota	Cystobasidiomycetes		Symmetrosporaceae	Symmetrospora	Symmetrospora symmetrica	Fungi	98.667	100
OTU_301	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	92.208	100
OTU_403	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	97.797	100
OTU_994	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	87.665	100
OTU_1479	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	95.305	95
OTU_1608	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	90.987	100
OTU_1818	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	90.558	100
OTU_1901	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	97.826	81
OTU_2865	Fungi	Basidiomycota	Cystobasidiomycetes					Fungi	91.342	100
OTU_417	Fungi	Basidiomycota	Exobasidiomycetes					Fungi	100	80
OTU_1314	Fungi	Basidiomycota	Exobasidiomycetes					Fungi	97.222	80
OTU_3016	Fungi	Basidiomycota	Exobasidiomycetes					Fungi	85.946	80
OTU_3092	Fungi	Basidiomycota	Exobasidiomycetes					Fungi	97.788	100
OTU_1298	Fungi	Basidiomycota	Exobasidiomycetes						0	0
OTU_1796	Fungi	Basidiomycota	Microbotryomycetes		Chrysozymaceae	Chrysozyma		Fungi	97.797	100
OTU_100	Fungi	Basidiomycota	Microbotryomycetes			Curvibasidium	Curvibasidium nothofagi	Fungi	100	95
OTU_2423	Fungi	Basidiomycota	Microbotryomycetes					Eukaryota_kgd_Incertae_sedis	98.913	81
OTU_3182	Fungi	Basidiomycota	Microbotryomycetes					Fungi	90.094	93
OTU_2087	Fungi	Basidiomycota	Microbotryomycetes						0	0
OTU_2025	Fungi	Basidiomycota	Pucciniomycetes						0	0
OTU_236	Fungi	Basidiomycota	Tremellomycetes					Fungi	99.454	81
OTU_238	Fungi	Basidiomycota	Tremellomycetes					Fungi	98.238	100
OTU_617	Fungi	Basidiomycota	Tremellomycetes					Fungi	98.387	83
OTU_1708	Fungi	Basidiomycota	Tremellomycetes					Fungi	98.817	75
OTU_2543	Fungi	Basidiomycota	Tremellomycetes					Fungi	100	100
OTU_538	Fungi	Basidiomycota						Eukaryota_kgd_Incertae_sedis	97.268	81
OTU_2196	Fungi	Basidiomycota						Eukaryota_kgd_Incertae_sedis	91.358	71
OTU_63	Fungi	Basidiomycota						Fungi	100	81
OTU_532	Fungi	Basidiomycota						Fungi	85.903	100
OTU_566	Fungi	Basidiomycota						Fungi	99.454	81
OTU_1286	Fungi	Basidiomycota						Fungi	95.028	80
OTU_1363	Fungi	Basidiomycota						Fungi	79.325	100
OTU_1981	Fungi	Basidiomycota						Fungi	86.842	100
OTU_2219	Fungi	Basidiomycota						Fungi	84.141	100
OTU_2239	Fungi	Basidiomycota						Fungi	77.056	94
OTU_2391	Fungi	Basidiomycota						Fungi	89.189	81
OTU_2697	Fungi	Basidiomycota						Fungi	81.579	100
OTU_2777	Fungi	Basidiomycota						Fungi	79.487	100
OTU_3156	Fungi	Basidiomycota						Fungi	83.122	100
OTU_3570	Fungi	Basidiomycota						Fungi	98.361	81
OTU_3689	Fungi	Basidiomycota						Fungi	82.278	100
OTU_3798	Fungi	Basidiomycota						Fungi	100	100
OTU_1054	Fungi	Basidiomycota						Viridiplantae	91.16	80
OTU_1093	Fungi	Basidiomycota						Viridiplantae	94.975	88
OTU_2242	Fungi	Basidiomycota						Viridiplantae	97.345	100
OTU_3517	Fungi	Basidiomycota						Viridiplantae	90.608	80
OTU_3598	Fungi	Basidiomycota						Viridiplantae	96.482	88
OTU_3860	Fungi	Basidiomycota						Viridiplantae	96.875	99
OTU_812	Fungi	Basidiomycota							0	0
OTU_1462	Fungi	Basidiomycota							0	0
OTU_1918	Fungi	Basidiomycota							0	0
OTU_3022	Fungi	Basidiomycota							0	0
OTU_3280	Fungi	Basidiomycota							0	0
OTU_1888	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales				Fungi	92.973	81
OTU_1389	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces		Fungi	98.913	81
OTU_1190	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales				Eukaryota_kgd_Incertae_sedis	100	81
OTU_2164	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae			Fungi	98.361	81
OTU_2180	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales				Fungi	100	81
OTU_3343	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales				Fungi	96.889	100
OTU_3435	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales				Fungi	98.361	81
OTU_3288	Fungi	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Ancylistaceae	Conidiobolus	Conidiobolus coronatus	Fungi	95.556	100
OTU_2079	Fungi	Entomophthoromycota	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Pandora	Pandora neoaphidis	Fungi	100	100
OTU_3823	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0
OTU_3749	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Microdominikia		Fungi	97.778	100
OTU_2932	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_2632	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae			Fungi	86.957	81
OTU_1552	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_1988	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_2635	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_2896	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_3333	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_3488	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_3728	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_3768	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0
OTU_2111	Fungi	Glomeromycota	Glomeromycetes						0	0
OTU_3298	Fungi	Glomeromycota							0	0
OTU_3525	Fungi	Kickxellomycota						Fungi	96.721	81
OTU_366	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Linnemannia hyalina	Fungi	100	95
OTU_2472	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongatula	Eukaryota_kgd_Incertae_sedis	93.805	100
OTU_475	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella globalpina	Fungi	97.748	99
OTU_1534	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella globalpina	Fungi	98.206	99
OTU_436	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella hypsicladia	Fungi	97.927	85
OTU_3260	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella polygonia	Fungi	96	100
OTU_874	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Eukaryota_kgd_Incertae_sedis	96.491	100
OTU_1495	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Eukaryota_kgd_Incertae_sedis	100	100
OTU_282	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella		Fungi	99.556	100
